ID,e_city_id,s_city_id,NOMBORIGEN,EMP07_1,EMP07_2,EMP07_3,EMP07_4,EMP07_5,EMP07_6,EMP07_7,EMP07_8,EMP07_9,EMP07_10,TOTAL_PERSONAS,s_lon,s_lat,e_lon,e_lat,Region_origen,Region_destino,Flujo_Migratorio
39745,60906,61301,61301. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Santa Cruz,-,-,-,-,-,-,-,-,1,-,1,-78.94153962,-6.62735536,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39746,60906,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,-,-,-,-,-,-,-,1,-,1,-78.1176114,-6.77519803,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39748,60906,61004,61004. Dpto. Cajamarca   Prov. San Marcos   Dist. Gregorio Pita,-,-,-,-,-,1,-,-,-,-,1,-78.16124454,-7.22207399,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39751,60906,60415,60415. Dpto. Cajamarca   Prov. Chota   Dist. Querocoto,-,-,-,-,-,-,-,-,1,-,1,-79.09293346,-6.35217481,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39755,60906,60412,60412. Dpto. Cajamarca   Prov. Chota   Dist. Miracosta,-,-,-,-,-,-,-,-,2,-,2,-79.30261743,-6.35776102,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39759,60906,200301,200301. Dpto. Piura   Prov. Huancabamba   Dist. Huancabamba,-,-,-,-,-,5,2,-,9,-,16,-79.49747085,-5.19683622,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39760,60906,60613,60613. Dpto. Cajamarca   Prov. Cutervo   Dist. Santo Tomas,-,-,-,-,-,2,2,-,6,-,10,-78.67764662,-6.11859833,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39763,60906,60417,60417. Dpto. Cajamarca   Prov. Chota   Dist. Tacabamba,-,-,-,-,-,1,-,-,-,-,1,-78.55611135,-6.39870169,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39770,60906,60112,60112. Dpto. Cajamarca   Prov. Cajamarca   Dist. San Juan,-,-,-,-,-,-,-,-,1,-,1,-78.48197855,-7.27390964,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39774,60906,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,1,-,-,-,-,-,-,1,1,3,-78.64262591,-6.56002952,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39775,60906,10504,10504. Dpto. Amazonas   Prov. Luya   Dist. Colcamar,-,-,-,-,-,-,1,-,-,-,1,-78.01063484,-6.31002679,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39779,60906,200403,200403. Dpto. Piura   Prov. Morropon   Dist. Chalaco,-,-,-,-,-,5,-,-,4,-,9,-79.79280947,-5.06634588,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39781,60906,60305,60305. Dpto. Cajamarca   Prov. Celendin   Dist. Jorge Chavez,-,-,-,-,-,1,-,-,-,-,1,-78.06960729,-6.93955551,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39787,60906,120107,120107. Dpto. Junin   Prov. Huancayo   Dist. Chilca,-,-,-,-,-,-,1,-,-,-,1,-75.18315482,-12.07905105,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39788,60906,61101,61101. Dpto. Cajamarca   Prov. San Miguel   Dist. San Miguel,-,-,-,-,-,1,-,-,-,-,1,-78.92237692,-7.07750525,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39794,60906,200303,200303. Dpto. Piura   Prov. Huancabamba   Dist. El Carmen de la Frontera,-,-,-,-,-,7,-,-,4,-,11,-79.36725263,-5.02280416,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39796,60906,200206,200206. Dpto. Piura   Prov. Ayabaca   Dist. Pacaipampa,-,-,-,-,-,8,-,-,8,1,17,-79.64887243,-4.94646608,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39799,60906,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,-,-,-,-,-,2,-,-,-,2,-77.85649173,-6.24773573,-78.83182556,-4.91601551,SIERRA,SELVA,SIERRA-SELVA
39819,60907,60504,60504. Dpto. Cajamarca   Prov. Contumaza   Dist. Guzmango,-,-,-,-,-,-,-,-,1,-,1,-78.91768929,-7.36430406,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39821,60907,200204,200204. Dpto. Piura   Prov. Ayabaca   Dist. Lagunas,-,-,-,-,-,-,-,-,2,-,2,-79.85336974,-4.7800199,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39822,60907,200304,200304. Dpto. Piura   Prov. Huancabamba   Dist. Huarmaca,-,-,-,-,-,1,-,-,5,-,6,-79.56099334,-5.69472861,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39827,60907,200201,200201. Dpto. Piura   Prov. Ayabaca   Dist. Ayabaca,-,-,-,-,-,-,-,-,2,-,2,-79.60768293,-4.68275461,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39830,60907,60309,60309. Dpto. Cajamarca   Prov. Celendin   Dist. Sorochuco,-,-,-,-,2,3,-,-,-,-,5,-78.29715658,-6.93421988,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39832,60907,200301,200301. Dpto. Piura   Prov. Huancabamba   Dist. Huancabamba,-,5,1,-,1,35,3,1,38,-,84,-79.49747085,-5.19683622,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39837,60907,230107,230107. Dpto. Tacna   Prov. Tacna   Dist. Palca,-,-,1,-,-,-,-,-,-,-,1,-69.73957129,-17.55592055,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39839,60907,61306,61306. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Ninabamba,-,1,-,-,-,-,-,-,-,-,1,-78.76855464,-6.69582553,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39849,60907,150709,150709. Dpto. Lima   Prov. Huarochiri   Dist. Huarochiri,-,1,-,-,-,-,-,-,-,-,1,-76.27258379,-12.06947437,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39851,60907,10301,10301. Dpto. Amazonas   Prov. Bongara   Dist. Jumbilla,-,-,-,-,-,-,-,-,2,-,2,-77.82565935,-5.95173997,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39852,60907,200206,200206. Dpto. Piura   Prov. Ayabaca   Dist. Pacaipampa,-,-,-,-,-,1,-,-,1,-,2,-79.64887243,-4.94646608,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39853,60907,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,1,-,-,-,-,-,-,-,-,1,-78.64262591,-6.56002952,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39863,60907,211101,211101. Dpto. Puno   Prov. San Roman   Dist. Juliaca,-,-,-,-,-,-,-,-,1,-,1,-70.21552891,-15.45987404,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39877,60907,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,2,-,-,-,-,-,-,-,-,2,-78.56108812,-7.07751247,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39879,60907,200403,200403. Dpto. Piura   Prov. Morropon   Dist. Chalaco,-,-,-,-,-,-,-,-,1,-,1,-79.79280947,-5.06634588,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39882,60907,120114,120114. Dpto. Junin   Prov. Huancayo   Dist. El Tambo,-,1,-,-,-,-,-,-,-,-,1,-75.16108881,-11.97195525,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39883,60907,200303,200303. Dpto. Piura   Prov. Huancabamba   Dist. El Carmen de la Frontera,-,-,-,-,-,7,-,-,13,-,20,-79.36725263,-5.02280416,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39885,60907,10108,10108. Dpto. Amazonas   Prov. Chachapoyas   Dist. Huancas,-,-,-,-,2,2,-,-,1,-,5,-77.87497368,-6.15613878,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39888,60907,200308,200308. Dpto. Piura   Prov. Huancabamba   Dist. Sondorillo,-,-,-,-,-,15,1,-,22,-,38,-79.46006159,-5.39788218,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
39893,60907,200307,200307. Dpto. Piura   Prov. Huancabamba   Dist. Sondor,-,-,-,-,2,9,-,1,14,-,26,-79.36245814,-5.4034943,-79.2154078,-5.32438083,SIERRA,SELVA,SIERRA-SELVA
47074,80408,80305,80305. Dpto. Cusco   Prov. Anta   Dist. Huarocondo,-,-,-,-,-,-,-,1,1,-,2,-72.27670566,-13.36965532,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47075,80408,81208,81208. Dpto. Cusco   Prov. Quispicanchi   Dist. Lucre,-,1,-,-,-,-,-,-,-,-,1,-71.76783156,-13.64499132,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47076,80408,80205,80205. Dpto. Cusco   Prov. Acomayo   Dist. Pomacanchi,-,-,-,-,-,-,-,-,-,1,1,-71.62389797,-14.05363714,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47077,80408,81201,81201. Dpto. Cusco   Prov. Quispicanchi   Dist. Urcos,-,-,-,-,-,-,-,-,1,-,1,-71.59913886,-13.68787434,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47079,80408,80301,80301. Dpto. Cusco   Prov. Anta   Dist. Anta,-,-,-,-,-,-,1,-,-,-,1,-72.15997689,-13.48790866,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47080,80408,80106,80106. Dpto. Cusco   Prov. Cusco   Dist. Santiago,-,4,1,1,1,1,-,1,3,-,12,-71.97854374,-13.57304538,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47081,80408,80801,80801. Dpto. Cusco   Prov. Espinar   Dist. Espinar,-,-,-,-,-,-,-,-,2,-,2,-71.3528665,-14.92538513,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47082,80408,80101,80101. Dpto. Cusco   Prov. Cusco   Dist. Cusco,1,11,3,3,6,-,2,3,4,3,36,-71.9876066,-13.49254085,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47083,80408,80601,80601. Dpto. Cusco   Prov. Canchis   Dist. Sicuani,-,1,-,-,-,-,-,2,1,-,4,-71.10360857,-14.25101723,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47086,80408,80404,80404. Dpto. Cusco   Prov. Calca   Dist. Lares,-,1,-,-,1,10,-,-,18,-,30,-72.02603237,-13.08600667,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47088,80408,81008,81008. Dpto. Cusco   Prov. Paruro   Dist. Pillpinto,-,1,-,-,-,-,-,-,-,-,1,-71.76913864,-13.97484166,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47089,80408,80602,80602. Dpto. Cusco   Prov. Canchis   Dist. Checacupe,-,-,-,-,-,-,-,1,-,-,1,-71.06678684,-14.00593897,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47090,80408,40109,40109. Dpto. Arequipa   Prov. Arequipa   Dist. Mariano Melgar,-,-,-,-,-,-,-,1,-,-,1,-71.46287666,-16.37538375,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47091,80408,30101,30101. Dpto. Apurimac   Prov. Abancay   Dist. Abancay,-,-,-,-,-,-,-,-,3,1,4,-72.87161162,-13.63584151,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47092,80408,81005,81005. Dpto. Cusco   Prov. Paruro   Dist. Huanoquite,-,-,-,-,-,-,-,-,1,-,1,-72.07921334,-13.69880923,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47093,80408,210806,210806. Dpto. Puno   Prov. Melgar   Dist. NuÃ±oa,-,-,-,-,-,-,-,-,1,-,1,-70.67058667,-14.35679672,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47094,80408,80402,80402. Dpto. Cusco   Prov. Calca   Dist. Coya,-,-,-,-,-,-,-,-,1,-,1,-71.91532722,-13.40241579,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47096,80408,80909,80909. Dpto. Cusco   Prov. La Convencion   Dist. Vilcabamba,-,1,-,-,-,-,-,-,-,1,2,-73.05115261,-13.05337383,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47098,80408,80306,80306. Dpto. Cusco   Prov. Anta   Dist. Limatambo,-,-,-,-,-,1,-,-,1,-,2,-72.44552625,-13.47510539,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47099,80408,81305,81305. Dpto. Cusco   Prov. Urubamba   Dist. Maras,-,-,-,-,-,1,1,-,-,-,2,-72.16218543,-13.33700258,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47102,80408,80105,80105. Dpto. Cusco   Prov. Cusco   Dist. San Sebastian,1,2,-,1,2,1,-,1,1,3,12,-71.92574638,-13.53325367,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47103,80408,80403,80403. Dpto. Cusco   Prov. Calca   Dist. Lamay,1,-,-,-,-,1,1,-,5,-,8,-71.88108824,-13.32206093,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47105,80408,81301,81301. Dpto. Cusco   Prov. Urubamba   Dist. Urubamba,-,2,1,-,1,3,-,1,3,-,11,-72.13126781,-13.24494357,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47107,80408,80405,80405. Dpto. Cusco   Prov. Calca   Dist. Pisac,-,-,-,-,-,1,-,1,3,-,5,-71.80834586,-13.38913852,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47109,80408,211001,211001. Dpto. Puno   Prov. San Antonio de Putina   Dist. Putina,-,-,-,-,-,1,-,-,-,-,1,-69.83448632,-14.70916613,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47110,80408,210801,210801. Dpto. Puno   Prov. Melgar   Dist. Ayaviri,-,-,-,-,-,-,-,-,1,-,1,-70.60575814,-14.93155486,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47111,80408,210709,210709. Dpto. Puno   Prov. Lampa   Dist. Santa Lucia,-,1,-,-,-,-,-,-,-,-,1,-70.78465826,-15.60144093,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47112,80408,80401,80401. Dpto. Cusco   Prov. Calca   Dist. Calca,1,17,4,1,6,5,1,5,21,2,63,-71.95777705,-13.26872231,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47113,80408,81307,81307. Dpto. Cusco   Prov. Urubamba   Dist. Yucay,-,-,-,-,-,-,-,-,1,-,1,-72.07322707,-13.29424021,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47114,80408,80406,80406. Dpto. Cusco   Prov. Calca   Dist. San Salvador,-,-,-,-,1,-,-,-,-,-,1,-71.77420297,-13.48821462,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47115,80408,80104,80104. Dpto. Cusco   Prov. Cusco   Dist. San JerÃ³nimo,-,1,-,1,-,-,-,1,1,1,5,-71.86742424,-13.55741089,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47116,80408,40129,40129. Dpto. Arequipa   Prov. Arequipa   Dist. Jose Luis Bustamante Y Rivero,-,-,-,-,-,-,-,2,-,-,2,-71.52347257,-16.43149245,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47117,80408,211101,211101. Dpto. Puno   Prov. San Roman   Dist. Juliaca,-,-,-,-,-,1,-,-,1,-,2,-70.21552891,-15.45987404,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47118,80408,100101,100101. Dpto. Huanuco   Prov. Huanuco   Dist. Huanuco,-,1,-,-,-,-,-,-,-,-,1,-76.29667215,-9.89658248,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47121,80408,80604,80604. Dpto. Cusco   Prov. Canchis   Dist. Marangani,-,-,-,-,-,-,3,-,-,-,3,-71.09563118,-14.37363301,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47122,80408,80201,80201. Dpto. Cusco   Prov. Acomayo   Dist. Acomayo,-,-,-,-,-,-,-,-,1,-,1,-71.67247761,-13.89315154,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47123,80408,30201,30201. Dpto. Apurimac   Prov. Andahuaylas   Dist. Andahuaylas,-,1,-,-,-,-,-,-,-,-,1,-73.38797193,-13.76821692,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47125,80408,40126,40126. Dpto. Arequipa   Prov. Arequipa   Dist. Yanahuara,-,-,-,-,2,-,-,-,-,-,2,-71.55040571,-16.39474467,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47126,80408,81306,81306. Dpto. Cusco   Prov. Urubamba   Dist. Ollantaytambo,-,-,-,-,-,-,-,-,1,-,1,-72.31641847,-13.23647273,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47127,80408,40101,40101. Dpto. Arequipa   Prov. Arequipa   Dist. Arequipa,-,1,-,-,-,-,-,-,-,-,1,-71.53845959,-16.40665825,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47129,80408,210101,210101. Dpto. Puno   Prov. Puno   Dist. Puno,-,1,-,-,-,-,-,1,-,-,2,-70.06367703,-15.9050032,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47130,80408,40403,40403. Dpto. Arequipa   Prov. Castilla   Dist. Ayo,-,-,-,-,1,-,-,-,-,-,1,-72.28508892,-15.64095717,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47131,80408,30505,30505. Dpto. Apurimac   Prov. Cotabambas   Dist. Mara,-,-,-,-,-,-,-,-,1,-,1,-72.11537089,-14.04514112,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47132,80408,100509,100509. Dpto. Huanuco   Prov. Huamalies   Dist. PuÃ±os,-,1,-,-,-,-,-,-,-,-,1,-76.89687172,-9.50306611,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47134,80408,40104,40104. Dpto. Arequipa   Prov. Arequipa   Dist. Cerro Colorado,-,1,-,-,-,-,-,-,-,-,1,-71.57659931,-16.30446531,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47135,80408,81303,81303. Dpto. Cusco   Prov. Urubamba   Dist. Huayllabamba,-,1,-,-,-,-,-,-,-,-,1,-72.04980994,-13.34189251,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47138,80408,30501,30501. Dpto. Apurimac   Prov. Cotabambas   Dist. Tambobamba,-,-,-,-,-,-,-,-,1,-,1,-72.21291578,-13.91707079,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47140,80408,80108,80108. Dpto. Cusco   Prov. Cusco   Dist. Wanchaq,-,5,-,1,1,3,-,4,2,3,19,-71.95120435,-13.53128184,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47142,80408,81103,81103. Dpto. Cusco   Prov. Paucartambo   Dist. Challabamba,-,-,-,-,-,-,-,-,10,-,10,-71.76931072,-13.13928183,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47143,80408,80407,80407. Dpto. Cusco   Prov. Calca   Dist. Taray,-,1,-,-,-,1,-,-,2,-,4,-71.88382971,-13.46021919,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47144,80408,80307,80307. Dpto. Cusco   Prov. Anta   Dist. Mollepata,-,-,-,-,-,-,-,1,-,-,1,-72.62316097,-13.46358138,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
47146,80408,80103,80103. Dpto. Cusco   Prov. Cusco   Dist. Poroy,-,-,-,-,-,1,-,-,-,-,1,-72.04229936,-13.50191714,-72.10508603,-12.79569713,SIERRA,SELVA,SIERRA-SELVA
48906,80901,81305,81305. Dpto. Cusco   Prov. Urubamba   Dist. Maras,-,-,-,-,1,-,-,-,1,-,2,-72.16218543,-13.33700258,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48910,80901,80704,80704. Dpto. Cusco   Prov. Chumbivilcas   Dist. Colquemarca,-,-,-,-,-,-,-,-,2,-,2,-72.01463254,-14.23772212,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48911,80901,210304,210304. Dpto. Puno   Prov. Carabaya   Dist. Coasa,-,-,-,-,1,-,-,-,-,-,1,-69.89750598,-13.64333846,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48914,80901,80708,80708. Dpto. Cusco   Prov. Chumbivilcas   Dist. Velille,-,1,-,-,-,-,-,-,-,-,1,-71.87873462,-14.54160878,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48917,80901,211101,211101. Dpto. Puno   Prov. San Roman   Dist. Juliaca,-,4,3,-,5,-,3,2,2,1,20,-70.21552891,-15.45987404,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48919,80901,131001,131001. Dpto. La Libertad   Prov. Santiago de Chuco   Dist. Santiago de Chuco,-,-,-,-,-,-,-,-,-,1,1,-78.24461207,-8.34914124,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48920,80901,81008,81008. Dpto. Cusco   Prov. Paruro   Dist. Pillpinto,-,-,-,-,-,1,-,-,-,-,1,-71.76913864,-13.97484166,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48921,80901,50106,50106. Dpto. Ayacucho   Prov. Huamanga   Dist. Ocros,-,-,-,-,-,-,-,2,-,-,2,-73.90032224,-13.39261629,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48923,80901,40122,40122. Dpto. Arequipa   Prov. Arequipa   Dist. Socabaya,-,-,1,-,1,-,1,-,1,-,4,-71.53467981,-16.47364217,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48925,80901,40129,40129. Dpto. Arequipa   Prov. Arequipa   Dist. Jose Luis Bustamante Y Rivero,-,2,-,1,-,-,1,1,1,1,7,-71.52347257,-16.43149245,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48927,80901,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,1,-,-,-,-,-,-,-,-,1,-78.1176114,-6.77519803,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48930,80901,80308,80308. Dpto. Cusco   Prov. Anta   Dist. Pucyura,-,-,-,-,1,1,-,-,-,-,2,-72.09363199,-13.48468221,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48931,80901,80203,80203. Dpto. Cusco   Prov. Acomayo   Dist. Acos,-,-,-,-,-,-,1,-,-,-,1,-71.73025162,-13.93929224,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48933,80901,80606,80606. Dpto. Cusco   Prov. Canchis   Dist. San Pablo,-,1,-,-,-,-,-,-,-,-,1,-71.08760503,-14.15176214,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48936,80901,80302,80302. Dpto. Cusco   Prov. Anta   Dist. Ancahuasi,-,-,-,-,-,-,1,-,-,-,1,-72.32222958,-13.46162529,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48939,80901,210801,210801. Dpto. Puno   Prov. Melgar   Dist. Ayaviri,-,-,-,-,2,-,-,-,-,-,2,-70.60575814,-14.93155486,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48942,80901,80604,80604. Dpto. Cusco   Prov. Canchis   Dist. Marangani,-,-,-,-,-,-,1,-,1,-,2,-71.09563118,-14.37363301,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48944,80901,30104,30104. Dpto. Apurimac   Prov. Abancay   Dist. Curahuasi,-,-,1,-,1,-,-,-,3,-,5,-72.61811956,-13.63885311,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48945,80901,120701,120701. Dpto. Junin   Prov. Tarma   Dist. Tarma,-,1,-,-,-,-,-,-,-,-,1,-75.75876931,-11.45555677,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48946,80901,100509,100509. Dpto. Huanuco   Prov. Huamalies   Dist. PuÃ±os,-,1,-,-,-,-,-,-,-,-,1,-76.89687172,-9.50306611,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48947,80901,30503,30503. Dpto. Apurimac   Prov. Cotabambas   Dist. Coyllurqui,-,-,-,-,-,-,-,-,-,1,1,-72.39526047,-13.91896978,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48949,80901,81207,81207. Dpto. Cusco   Prov. Quispicanchi   Dist. Huaro,-,-,-,-,1,-,-,2,-,-,3,-71.67240005,-13.75531946,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48950,80901,81001,81001. Dpto. Cusco   Prov. Paruro   Dist. Paruro,-,-,1,-,-,1,-,-,5,-,7,-71.85570318,-13.72667329,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48952,80901,80206,80206. Dpto. Cusco   Prov. Acomayo   Dist. Rondocan,-,-,-,-,-,-,-,1,-,-,1,-71.76540358,-13.78763222,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48954,80901,30301,30301. Dpto. Apurimac   Prov. Antabamba   Dist. Antabamba,-,-,-,-,1,-,-,-,-,-,1,-72.75011928,-14.51799688,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48955,80901,40104,40104. Dpto. Arequipa   Prov. Arequipa   Dist. Cerro Colorado,-,-,2,-,2,-,-,2,-,-,6,-71.57659931,-16.30446531,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48956,80901,50101,50101. Dpto. Ayacucho   Prov. Huamanga   Dist. Ayacucho,-,-,-,-,2,-,-,1,-,-,3,-74.25197809,-13.13475583,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48959,80901,80603,80603. Dpto. Cusco   Prov. Canchis   Dist. Combapata,-,-,-,-,-,-,-,-,1,-,1,-71.33414333,-14.08814277,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48961,80901,81302,81302. Dpto. Cusco   Prov. Urubamba   Dist. Chinchero,-,-,-,-,-,1,-,-,-,-,1,-72.03877792,-13.4093831,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
48962,80901,150732,150732. Dpto. Lima   Prov. Huarochiri   Dist. Surco,-,2,-,-,-,-,1,-,-,-,3,-76.44535866,-11.8771124,-72.74337297,-12.87681056,SIERRA,SELVA,SIERRA-SELVA
